bootstrap_requested_replicates,bootstrap_valid_replicates,candidate_source,candidate_trait_key,candidate_trait_name,ci_lower,ci_method,ci_upper,comparison_population,comparison_reference_population,comparison_uid,deming_bound,deming_near_boundary,deming_objective,deming_success,estimator,gene,gene_trait_uid,genome_build,is_primary_threshold,lead_sign_concordant,median_abs_eur_z,mixed_pool,n_variants,pearson_r,primary_approval_eligible,r2_threshold,sign_concordance,slope,unit_analysis_role,slope_se_approx,eur_analysis_n,comparison_analysis_n,comparison_population_feasibility,gene_feasibility,candidate_trait_name_feasibility,candidate_source_feasibility,sample_size_ratio,median_variant_se_ratio,median_eur_variant_se,median_comparison_variant_se,n_variant_effect_rows,gene_unit,candidate_trait_name_unit,candidate_source_unit,sensitivity_pool_assignment
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),-3.6318036286019217,percentile bootstrap over ancestry-paired LD-pruned variants,1.8604593110334495,MID,MID,cmp_58426512e8b1ab61,6.909338393690147,False,2.90620610280037,True,fiqt,SREBF1,gt_f49766f3ae4b8a2f,GRCh37,True,True,5.8036543821616595,False,3,0.2748209689448825,True,0.1,0.3333333333333333,0.6306207911384686,PRIMARY,1.4011132303852625,,,MID,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,,15.368655057428679,0.003229,0.04837,3,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),-3.631803630516378,percentile bootstrap over ancestry-paired LD-pruned variants,1.8604593210257312,MID,MID,cmp_58426512e8b1ab61,6.909338393690147,False,2.90620610280037,True,deming,SREBF1,gt_f49766f3ae4b8a2f,GRCh37,True,True,5.8036543821616595,False,3,0.2748209689448825,True,0.1,0.3333333333333333,1.136381601917868,PRIMARY,1.4011132334227514,,,MID,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,,15.368655057428679,0.003229,0.04837,3,SREBF1,Glycated haemoglobin (HbA1c),Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.7362687637511889,percentile bootstrap over ancestry-paired LD-pruned variants,1.127405700278382,CSA,CSA,cmp_58feb2f9cd1731f6,4.353097612621854,False,43.9120810027326,True,naive,APOC3,gt_f57de0955fec90d0,GRCh37,True,True,14.74149424303135,False,16,0.9177813306948112,True,0.1,0.875,0.8706195225243708,PRIMARY,0.09978166425822906,,,CSA,APOC3,Triglycerides,Pan-UKB,,6.455019667275019,0.0052145,0.036849999999999994,16,APOC3,Triglycerides,Pan-UKB,A
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.834490362276667,percentile bootstrap over ancestry-paired LD-pruned variants,1.3705376617714822,CSA,CSA,cmp_58feb2f9cd1731f6,4.353097612621854,False,43.9120810027326,True,fiqt,APOC3,gt_f57de0955fec90d0,GRCh37,True,True,14.74149424303135,False,16,0.9177813306948112,True,0.1,0.875,1.0977945841057706,PRIMARY,0.13674927287518748,,,CSA,APOC3,Triglycerides,Pan-UKB,,6.455019667275019,0.0052145,0.036849999999999994,16,APOC3,Triglycerides,Pan-UKB,A
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30870|both_sexes||irnt,Triglycerides,0.7977038449053954,percentile bootstrap over ancestry-paired LD-pruned variants,1.301745051112824,CSA,CSA,cmp_58feb2f9cd1731f6,4.353097612621854,False,43.9120810027326,True,deming,APOC3,gt_f57de0955fec90d0,GRCh37,True,True,14.74149424303135,False,16,0.9177813306948112,True,0.1,0.875,0.9269489683046768,PRIMARY,0.12858430312578223,,,CSA,APOC3,Triglycerides,Pan-UKB,,6.455019667275019,0.0052145,0.036849999999999994,16,APOC3,Triglycerides,Pan-UKB,A
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),0.7424030289112636,percentile bootstrap over ancestry-paired LD-pruned variants,1.4790400705116835,CSA,CSA,cmp_593ae8985cf9fb81,5.596031412752129,False,0.8858738732637179,True,naive,VEGFA,gt_dab1180e9c6840b2,GRCh37,True,True,7.663192529408654,False,4,0.9651396532985425,True,0.1,1.0,1.1192062825504259,PRIMARY,0.18792106574685016,,,CSA,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,,6.678302476597738,0.0025395,0.017195000000000002,4,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),0.7440783184704259,percentile bootstrap over ancestry-paired LD-pruned variants,1.4861904609653596,CSA,CSA,cmp_593ae8985cf9fb81,5.596031412752129,False,0.8858738732637179,True,fiqt,VEGFA,gt_dab1180e9c6840b2,GRCh37,True,True,7.663192529408654,False,4,0.9651396532985425,True,0.1,1.0,1.1293107491618144,PRIMARY,0.18931780082405072,,,CSA,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,,6.678302476597738,0.0025395,0.017195000000000002,4,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,B
1000,1000,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),0.725854290335514,percentile bootstrap over ancestry-paired LD-pruned variants,1.454533633908507,CSA,CSA,cmp_593ae8985cf9fb81,5.596031412752129,False,0.8858738732637179,True,deming,VEGFA,gt_dab1180e9c6840b2,GRCh37,True,True,7.663192529408654,False,4,0.9651396532985425,True,0.1,1.0,1.082883487587738,PRIMARY,0.18589100343698223,,,CSA,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,,6.678302476597738,0.0025395,0.017195000000000002,4,VEGFA,Glycated haemoglobin (HbA1c),Pan-UKB,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.7893552716007137,percentile bootstrap over ancestry-paired LD-pruned variants,1.0774340171288295,CSA,SAS,cmp_596f61a009141a06,2.342218469956931,False,8.932521466968124,True,naive,IL5,gt_8eacc233dce7b2c8,GRCh38,True,True,10.480336490954908,False,4,0.22068726076375197,True,0.1,0.5,0.2944648796847228,PRIMARY,0.4762305081763081,,,CSA,IL5,Asthma,GBMI,,6.915633699514221,0.0063355500000000006,0.039813,4,IL5,Asthma,GBMI,B
1000,1000,GBMI,GBMI::Asthma,Asthma,-0.790738122766537,percentile bootstrap over ancestry-paired LD-pruned variants,1.0800553030876616,CSA,SAS,cmp_596f61a009141a06,2.342218469956931,False,8.932521466968124,True,fiqt,IL5,gt_8eacc233dce7b2c8,GRCh38,True,True,10.480336490954908,False,4,0.22068726076375197,True,0.1,0.5,0.29693528523875284,PRIMARY,0.4772519904984935,,,CSA,IL5,Asthma,GBMI,,6.915633699514221,0.0063355500000000006,0.039813,4,IL5,Asthma,GBMI,B
