indication_mesh_id,indication_mesh_term,mesh2026_preferred_term,n_pairs,n_genes,n_A,n_B,direct_candidate_1_trait_key,direct_candidate_1_name,direct_candidate_1_source,direct_candidate_1_build,direct_candidate_1_pops,direct_candidate_1_score,direct_candidate_2_trait_key,direct_candidate_2_name,direct_candidate_2_source,direct_candidate_2_build,direct_candidate_2_pops,direct_candidate_2_score,direct_candidate_3_trait_key,direct_candidate_3_name,direct_candidate_3_source,direct_candidate_3_build,direct_candidate_3_pops,direct_candidate_3_score,direct_candidate_4_trait_key,direct_candidate_4_name,direct_candidate_4_source,direct_candidate_4_build,direct_candidate_4_pops,direct_candidate_4_score,direct_candidate_5_trait_key,direct_candidate_5_name,direct_candidate_5_source,direct_candidate_5_build,direct_candidate_5_pops,direct_candidate_5_score,selected_trait_key_1,mapping_tier_1,mapping_rationale_1,reviewer_notes_1,selected_trait_key_2,mapping_tier_2,mapping_rationale_2,reviewer_notes_2,selected_trait_key_3,mapping_tier_3,mapping_rationale_3,reviewer_notes_3,selected_trait_key_4,mapping_tier_4,mapping_rationale_4,reviewer_notes_4,selected_trait_key_5,mapping_tier_5,mapping_rationale_5,reviewer_notes_5,indication_review_status,exclude_reason
D006962,"Hyperparathyroidism, Secondary","Hyperparathyroidism, Secondary",1,1,1,0,Pan-UKB::phecode|411.4|both_sexes||,Coronary atherosclerosis,Pan-UKB,GRCh37,"CSA,EUR",7.9245283018867925,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",7.674418604651163,Pan-UKB::phecode|716.2|both_sexes||,Unspecified monoarthritis,Pan-UKB,GRCh37,"CSA,EAS,EUR,MID",7.222222222222221,Pan-UKB::icd10|Z86|both_sexes||,Z86 Personal history of certain other diseases,Pan-UKB,GRCh37,"EUR,MID",7.083333333333333,Pan-UKB::phecode|401.1|both_sexes||,Essential hypertension,Pan-UKB,GRCh37,"CSA,EUR",7.0588235294117645,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D006980,Hyperthyroidism,Hyperthyroidism,1,1,0,1,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,44.2,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",8.88888888888889,Pan-UKB::phecode|401|both_sexes||,Hypertension,Pan-UKB,GRCh37,"CSA,EUR",8.75,Pan-UKB::phecode|716|both_sexes||,Other arthropathies,Pan-UKB,GRCh37,"EAS,EUR",8.4375,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,8.076923076923077,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D052456,Hypoalphalipoproteinemias,Hypoalphalipoproteinemias,1,1,0,1,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,43.5,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",7.846153846153847,Pan-UKB::icd10|Z86|both_sexes||,Z86 Personal history of certain other diseases,Pan-UKB,GRCh37,"EUR,MID",7.659574468085106,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,7.605633802816901,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",7.402597402597403,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D006996,Hypocalcemia,Hypocalcemia,1,1,0,1,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,8.076923076923077,Pan-UKB::icd10|K80|both_sexes||,K80 Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",7.777777777777778,Pan-UKB::phecode|574.1|both_sexes||,Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",7.777777777777778,Pan-UKB::icd10|K42|both_sexes||,K42 Umbilical hernia,Pan-UKB,GRCh37,"CSA,EUR",6.428571428571428,Pan-UKB::phecode|250.2|both_sexes||,Type 2 diabetes,Pan-UKB,GRCh37,"CSA,EUR",6.428571428571428,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007014,Hypophosphatasia,Hypophosphatasia,1,1,1,0,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,6.976744186046512,Pan-UKB::icd10|K80|both_sexes||,K80 Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",6.774193548387097,Pan-UKB::phecode|574.1|both_sexes||,Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",6.774193548387097,Pan-UKB::phecode|401|both_sexes||,Hypertension,Pan-UKB,GRCh37,"CSA,EUR",6.428571428571428,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",5.806451612903226,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D017674,Hypophosphatemia,Hypophosphatemia,1,1,0,1,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,6.976744186046512,Pan-UKB::phecode|401|both_sexes||,Hypertension,Pan-UKB,GRCh37,"CSA,EUR",6.428571428571428,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",6.25,Pan-UKB::icd10|K44|both_sexes||,K44 Diaphragmatic hernia,Pan-UKB,GRCh37,"EUR,MID",5.833333333333333,Pan-UKB::phecode|550.2|both_sexes||,Diaphragmatic hernia,Pan-UKB,GRCh37,"CSA,EUR,MID",5.833333333333333,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007037,Hypothyroidism,Hypothyroidism,1,1,1,0,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,43.734693877551024,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,43.666666666666664,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",8.68421052631579,Pan-UKB::phecode|411.4|both_sexes||,Coronary atherosclerosis,Pan-UKB,GRCh37,"CSA,EUR",8.125,Pan-UKB::phecode|716.2|both_sexes||,Unspecified monoarthritis,Pan-UKB,GRCh37,"CSA,EAS,EUR,MID",7.959183673469388,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D020177,Idiopathic Hypersomnia,Idiopathic Hypersomnia,1,1,0,1,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",87.84482758620689,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",87.84482758620689,Pan-UKB::phecode|327.3|both_sexes||,Sleep apnea,Pan-UKB,GRCh37,"CSA,EUR",52.916666666666664,GBMI::IPF,Idiopathic pulmonary fibrosis,GBMI,GRCh38,,47.98076923076923,Pan-UKB::phecode|459|both_sexes||,Other disorders of circulatory system,Pan-UKB,GRCh37,"CSA,EUR",40.36821705426357,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D055623,"Keratosis, Actinic","Keratosis, Actinic",1,1,0,1,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",7.7142857142857135,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",7.692307692307692,Pan-UKB::icd10|R07|both_sexes||,R07 Pain in throat and chest,Pan-UKB,GRCh37,"CSA,EUR",7.317073170731707,Pan-UKB::icd10|M16|both_sexes||,M16 Coxarthrosis [arthrosis of hip],Pan-UKB,GRCh37,"CSA,EUR",7.173913043478261,Pan-UKB::icd10|M17|both_sexes||,M17 Gonarthrosis [arthrosis of knee],Pan-UKB,GRCh37,"EUR,MID",7.0212765957446805,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007863,Lecithin Cholesterol Acyltransferase Deficiency,Lecithin Cholesterol Acyltransferase Deficiency,1,1,0,1,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",10.263157894736842,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.70967741935484,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.70967741935484,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",8.297872340425533,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,7.800000000000001,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007889,Leiomyoma,Leiomyoma,1,1,1,0,GBMI::UtC,Uterine cancer,GBMI,GRCh38,,50.97701149425287,GBMI::IPF,Idiopathic pulmonary fibrosis,GBMI,GRCh38,,8.571428571428571,Pan-UKB::phecode|550|both_sexes||,Abdominal hernia,Pan-UKB,GRCh37,"EAS,EUR",7.741935483870968,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,7.5,Pan-UKB::icd10|F32|both_sexes||,F32 Depressive episode,Pan-UKB,GRCh37,"CSA,EUR",7.272727272727273,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007890,Leiomyosarcoma,Leiomyosarcoma,1,1,0,1,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,6.875,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,6.25,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",6.206896551724138,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",6.122448979591837,Pan-UKB::phecode|411.4|both_sexes||,Coronary atherosclerosis,Pan-UKB,GRCh37,"CSA,EUR",6.0,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D015451,"Leukemia, Lymphocytic, Chronic, B-Cell","Leukemia, Lymphocytic, Chronic, B-Cell",1,1,1,0,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",47.32142857142857,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",35.79310344827586,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,34.72727272727273,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",34.083333333333336,Pan-UKB::phecode|496.21|both_sexes||,Obstructive chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",34.0,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive","Leukemia, Myelogenous, Chronic, BCR-ABL Positive",1,1,0,1,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",47.5,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",35.13559322033898,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,34.84615384615385,Pan-UKB::phecode|496.21|both_sexes||,Obstructive chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",34.62711864406779,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",34.183098591549296,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D007970,Leukopenia,Leukopenia,1,1,1,0,Pan-UKB::phecode|327.3|both_sexes||,Sleep apnea,Pan-UKB,GRCh37,"CSA,EUR",7.142857142857142,Pan-UKB::icd10|K80|both_sexes||,K80 Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",6.206896551724138,Pan-UKB::phecode|574.1|both_sexes||,Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",6.206896551724138,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",6.206896551724138,GBMI::AcApp,Acute appendicitis,GBMI,GRCh38,,6.206896551724138,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008103,Liver Cirrhosis,Liver Cirrhosis,1,1,0,1,GBMI::IPF,Idiopathic pulmonary fibrosis,GBMI,GRCh38,,46.424418604651166,Pan-UKB::phecode|740|both_sexes||,Osteoarthrosis,Pan-UKB,GRCh37,"EUR,MID",7.5,Pan-UKB::phecode|418|both_sexes||,Nonspecific chest pain,Pan-UKB,GRCh37,"CSA,EUR",6.923076923076923,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",6.857142857142857,Pan-UKB::phecode|496.21|both_sexes||,Obstructive chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",6.818181818181818,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008105,"Liver Cirrhosis, Biliary","Liver Cirrhosis, Biliary",1,1,0,1,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",43.09375,Pan-UKB::phecode|496.21|both_sexes||,Obstructive chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",36.473684210526315,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,34.96875,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",34.285714285714285,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,32.797619047619044,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008175,Lung Neoplasms,Lung Neoplasms,1,1,0,1,GBMI::UtC,Uterine cancer,GBMI,GRCh38,,52.46666666666666,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,50.06666666666666,GBMI::IPF,Idiopathic pulmonary fibrosis,GBMI,GRCh38,,47.047872340425535,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,46.674528301886795,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",45.25,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008223,Lymphoma,Lymphoma,1,1,0,1,Pan-UKB::icd10|J45|both_sexes||,J45 Asthma,Pan-UKB,GRCh37,"CSA,EUR,MID",7.142857142857142,GBMI::Asthma,Asthma,GBMI,GRCh38,,7.142857142857142,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,6.73469387755102,Pan-UKB::phecode|785|both_sexes||,Abdominal pain,Pan-UKB,GRCh37,"CSA,EUR",6.666666666666666,GBMI::POAG,Primary open-angle glaucoma,GBMI,GRCh38,,6.666666666666666,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008224,"Lymphoma, Follicular","Lymphoma, Follicular",1,1,0,1,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",8.653846153846153,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",7.857142857142858,Pan-UKB::icd10|K42|both_sexes||,K42 Umbilical hernia,Pan-UKB,GRCh37,"CSA,EUR",7.297297297297297,Pan-UKB::phecode|550.4|both_sexes||,Umbilical hernia,Pan-UKB,GRCh37,"CSA,EUR",7.297297297297297,GBMI::AAA,Abdominal aortic aneurysm,GBMI,GRCh38,,6.7924528301886795,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008527,Medulloblastoma,Medulloblastoma,1,1,0,1,GBMI::IPF,Idiopathic pulmonary fibrosis,GBMI,GRCh38,,7.241379310344828,Pan-UKB::icd10|J45|both_sexes||,J45 Asthma,Pan-UKB,GRCh37,"CSA,EUR,MID",7.142857142857142,GBMI::Asthma,Asthma,GBMI,GRCh38,,7.142857142857142,GBMI::VTE,Venous thromboembolism,GBMI,GRCh38,,6.75,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",6.6,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D008659,Metabolic Diseases,Metabolic Diseases,1,1,0,1,Pan-UKB::phecode|272|both_sexes||,Disorders of lipoid metabolism,Pan-UKB,GRCh37,"CSA,EUR",8.936170212765957,Pan-UKB::phecode|250|both_sexes||,Diabetes mellitus,Pan-UKB,GRCh37,"CSA,EUR",8.571428571428571,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",8.461538461538462,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",8.461538461538462,Pan-UKB::phecode|306|both_sexes||,Other mental disorder,Pan-UKB,GRCh37,"EAS,EUR",7.894736842105263,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D009196,Myeloproliferative Disorders,Myeloproliferative Disorders,1,1,0,1,Pan-UKB::icd10|F32|both_sexes||,F32 Depressive episode,Pan-UKB,GRCh37,"CSA,EUR",8.666666666666666,Pan-UKB::phecode|317|both_sexes||,Alcohol-related disorders,Pan-UKB,GRCh37,"AFR,EUR",8.49056603773585,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.372093023255815,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.372093023255815,Pan-UKB::phecode|306|both_sexes||,Other mental disorder,Pan-UKB,GRCh37,"EAS,EUR",8.125,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D009223,Myotonic Dystrophy,Myotonic Dystrophy,1,1,0,1,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",11.052631578947368,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",8.936170212765957,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.70967741935484,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",8.70967741935484,Pan-UKB::phecode|716|both_sexes||,Other arthropathies,Pan-UKB,GRCh37,"EAS,EUR",8.68421052631579,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D009303,Nasopharyngeal Neoplasms,Nasopharyngeal Neoplasms,1,1,0,1,GBMI::UtC,Uterine cancer,GBMI,GRCh38,,49.38095238095238,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,49.166666666666664,Pan-UKB::icd10|K21|both_sexes||,K21 Gastro-oesophageal reflux disease,Pan-UKB,GRCh37,"EUR,MID",8.035714285714285,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",7.857142857142858,Pan-UKB::phecode|594|both_sexes||,Urinary calculus,Pan-UKB,GRCh37,"CSA,EUR",7.7142857142857135,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D018307,"Neoplasms, Squamous Cell","Neoplasms, Squamous Cell",1,1,0,1,GBMI::UtC,Uterine cancer,GBMI,GRCh38,,46.69117647058823,GBMI::ThC,Thyroid cancer,GBMI,GRCh38,,45.80882352941177,GBMI::AAA,Abdominal aortic aneurysm,GBMI,GRCh38,,6.521739130434782,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",6.428571428571428,Pan-UKB::phecode|250|both_sexes||,Diabetes mellitus,Pan-UKB,GRCh37,"CSA,EUR",6.315789473684211,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D009437,Neuralgia,Neuralgia,1,1,0,1,Pan-UKB::phecode|760|both_sexes||,Back pain,Pan-UKB,GRCh37,"CSA,EUR",50.06666666666666,Pan-UKB::phecode|785|both_sexes||,Abdominal pain,Pan-UKB,GRCh37,"CSA,EUR",49.166666666666664,Pan-UKB::icd10|R07|both_sexes||,R07 Pain in throat and chest,Pan-UKB,GRCh37,"CSA,EUR",47.0,Pan-UKB::phecode|418|both_sexes||,Nonspecific chest pain,Pan-UKB,GRCh37,"CSA,EUR",46.25,Pan-UKB::phecode|716.9|both_sexes||,Arthropathy NOS,Pan-UKB,GRCh37,"EAS,EUR",8.4375,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D018242,"Neuroectodermal Tumors, Primitive","Neuroectodermal Tumors, Primitive",1,1,0,1,GBMI::Appendectomy,Appendectomy,GBMI,GRCh38,,7.5,Pan-UKB::icd10|K80|both_sexes||,K80 Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",7.272727272727273,Pan-UKB::phecode|574.1|both_sexes||,Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",7.272727272727273,Pan-UKB::icd10|J45|both_sexes||,J45 Asthma,Pan-UKB,GRCh37,"CSA,EUR,MID",7.142857142857142,GBMI::Asthma,Asthma,GBMI,GRCh38,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D065626,Non-alcoholic Fatty Liver Disease,Non-alcoholic Fatty Liver Disease,1,1,0,1,Pan-UKB::icd10|E11|both_sexes||,E11 Non-insulin-dependent diabetes mellitus,Pan-UKB,GRCh37,"CSA,EUR",25.208333333333332,Pan-UKB::phecode|317|both_sexes||,Alcohol-related disorders,Pan-UKB,GRCh37,"AFR,EUR",9.0,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",8.333333333333334,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,8.142857142857142,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",7.5,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D009293,Opioid-Related Disorders,Opioid-Related Disorders,1,1,1,0,Pan-UKB::phecode|317|both_sexes||,Alcohol-related disorders,Pan-UKB,GRCh37,"AFR,EUR",53.91156462585034,Pan-UKB::phecode|318|both_sexes||,Tobacco use disorder,Pan-UKB,GRCh37,"EAS,EUR",53.205128205128204,Pan-UKB::phecode|530.1|both_sexes||,"Esophagitis, GERD and related diseases",Pan-UKB,GRCh37,"EUR,MID",48.09426229508197,Pan-UKB::icd10|Z72|both_sexes||,Z72 Problems related to lifestyle,Pan-UKB,GRCh37,"AFR,EUR",44.5,Pan-UKB::icd10|F17|both_sexes||,F17 Mental and behavioural disorders due to use of tobacco,Pan-UKB,GRCh37,"EAS,EUR",40.75342465753425,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D016584,Panic Disorder,Panic Disorder,1,1,0,1,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",11.0,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",11.0,Pan-UKB::phecode|760|both_sexes||,Back pain,Pan-UKB,GRCh37,"CSA,EUR",10.0,Pan-UKB::phecode|318|both_sexes||,Tobacco use disorder,Pan-UKB,GRCh37,"EAS,EUR",9.705882352941178,Pan-UKB::phecode|317|both_sexes||,Alcohol-related disorders,Pan-UKB,GRCh37,"AFR,EUR",9.0,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D010493,Pericarditis,Pericarditis,1,1,0,1,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",8.0,GBMI::AcApp,Acute appendicitis,GBMI,GRCh38,,8.0,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,8.0,Pan-UKB::phecode|716.2|both_sexes||,Unspecified monoarthritis,Pan-UKB,GRCh37,"CSA,EAS,EUR,MID",7.297297297297297,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",7.0588235294117645,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D016491,Peripheral Vascular Diseases,Peripheral Vascular Diseases,1,1,0,1,Pan-UKB::icd10|Z95|both_sexes||,Z95 Presence of cardiac and vascular implants and grafts,Pan-UKB,GRCh37,"CSA,EUR",42.289029535864984,Pan-UKB::phecode|716|both_sexes||,Other arthropathies,Pan-UKB,GRCh37,"EAS,EUR",9.285714285714286,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",8.571428571428571,Pan-UKB::phecode|530|both_sexes||,Diseases of esophagus,Pan-UKB,GRCh37,"EUR,MID",8.571428571428571,GBMI::HCM,Hypertrophic cardiomyopathy,GBMI,GRCh38,,8.125,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D000072861,"Phobia, Social","Phobia, Social",1,1,0,1,Pan-UKB::icd10|G47|both_sexes||,G47 Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",10.0,Pan-UKB::phecode|327|both_sexes||,Sleep disorders,Pan-UKB,GRCh37,"CSA,EUR",10.0,Pan-UKB::phecode|317|both_sexes||,Alcohol-related disorders,Pan-UKB,GRCh37,"AFR,EUR",9.183673469387756,Pan-UKB::phecode|550|both_sexes||,Abdominal hernia,Pan-UKB,GRCh37,"EAS,EUR",8.275862068965518,Pan-UKB::phecode|306|both_sexes||,Other mental disorder,Pan-UKB,GRCh37,"EAS,EUR",8.181818181818182,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D010787,Photosensitivity Disorders,Photosensitivity Disorders,1,1,0,1,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",47.61363636363636,Pan-UKB::phecode|496.21|both_sexes||,Obstructive chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",35.275862068965516,Pan-UKB::icd10|I25|both_sexes||,I25 Chronic ischaemic heart disease,Pan-UKB,GRCh37,"CSA,EUR",35.13559322033898,GBMI::COPD,Chronic obstructive pulmonary disease,GBMI,GRCh38,,34.84615384615385,Pan-UKB::icd10|J44|both_sexes||,J44 Other chronic obstructive pulmonary disease,Pan-UKB,GRCh37,"CSA,EUR",34.183098591549296,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D010916,Pityriasis Rubra Pilaris,Pityriasis Rubra Pilaris,1,1,0,1,Pan-UKB::phecode|530.1|both_sexes||,"Esophagitis, GERD and related diseases",Pan-UKB,GRCh37,"EUR,MID",5.9016393442622945,Pan-UKB::icd10|M16|both_sexes||,M16 Coxarthrosis [arthrosis of hip],Pan-UKB,GRCh37,"CSA,EUR",5.660377358490567,Pan-UKB::phecode|960|both_sexes||,Poisoning by antibiotics,Pan-UKB,GRCh37,"CSA,EUR",5.625,Pan-UKB::icd10|M17|both_sexes||,M17 Gonarthrosis [arthrosis of knee],Pan-UKB,GRCh37,"EUR,MID",5.555555555555555,Pan-UKB::icd10|K80|both_sexes||,K80 Cholelithiasis,Pan-UKB,GRCh37,"EAS,EUR",5.526315789473684,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
D011085,Polycystic Ovary Syndrome,Polycystic Ovary Syndrome,1,1,1,0,Pan-UKB::phecode|411.4|both_sexes||,Coronary atherosclerosis,Pan-UKB,GRCh37,"CSA,EUR",9.285714285714286,Pan-UKB::phecode|306|both_sexes||,Other mental disorder,Pan-UKB,GRCh37,"EAS,EUR",8.0,Pan-UKB::phecode|411|both_sexes||,Ischemic Heart Disease,Pan-UKB,GRCh37,"CSA,EUR",7.857142857142858,GBMI::AAA,Abdominal aortic aneurysm,GBMI,GRCh38,,7.199999999999999,Pan-UKB::phecode|496.2|both_sexes||,Chronic bronchitis,Pan-UKB,GRCh37,"CSA,EUR",7.105263157894736,,,,,,,,,,,,,,,,,,,,,UNREVIEWED,
