comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,maf_threshold,gws_p_threshold,min_portability_variants_pre_ld,min_coloc_variants,n_raw_eur_variants,n_raw_comparison_variants,n_raw_shared_rows,n_duplicate_key_rows_excluded,n_harmonized_exact,n_harmonized_swapped,n_harmonized_primary,n_harmonized_sensitivity,n_valid_biallelic_snp,n_valid_beta_se,n_valid_p,n_valid_af,n_maf_pass,n_quality_pass,n_qc_qualified,n_qc_qualified_sensitivity,n_eur_gws_qc,n_comparison_gws_qc,n_eur_gws_qc_sensitivity,n_comparison_gws_qc_sensitivity,sample_metadata_usable,gbmi_swapped_sensitivity_only,n_eur_strand_flip_flagged,n_comparison_strand_flip_flagged,n_eur_diff_af_gnomad_flagged,n_comparison_diff_af_gnomad_flagged,eur_trait_type,eur_coloc_type,eur_n_cases_median,eur_n_controls_median,eur_n_total_median,eur_case_fraction_median,eur_usable,comparison_trait_type,comparison_coloc_type,comparison_n_cases_median,comparison_n_controls_median,comparison_n_total_median,comparison_case_fraction_median,comparison_usable,portability_pre_ld_eligible,portability_failure_reason,coloc_input_eligible,coloc_failure_reason,coloc_powered_both_ancestries,harmonized_parquet,harmonized_sidecar,cache_action,eur_n_cases,eur_n_controls,eur_n_total,eur_case_fraction,comparison_n_cases,comparison_n_controls,comparison_n_total,comparison_case_fraction,is_primary_mapping,is_nonmixed,primary_mechanistic_universe,portability_primary_locked,portability_sensitivity_locked,coloc_primary_locked,coloc_powered_primary_locked,coloc_sensitivity_locked,coloc_powered_sensitivity_locked,approval_analysis_eligible
cmp_c466933c6cddc2c2,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1576,1576,1576,595,1291,519,,70,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.parquet,intermediate/15b4/comparisons/cmp_c466933c6cddc2c2.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_3d5d09a2a4352628,gt_4129badd0cfdf3a3,PPARD,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3251,3251,3251.0,0,3251,0,3251,3251,3035,1329,1329,1329,783,1305,687,,85,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.parquet,intermediate/15b4/comparisons/cmp_3d5d09a2a4352628.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_0c1699071ec567b1,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,2131,2131,2131,866,1885,731,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.parquet,intermediate/15b4/comparisons/cmp_0c1699071ec567b1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_c0ad4f2be6c24974,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1841,1841,1841,1030,1505,879,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.parquet,intermediate/15b4/comparisons/cmp_c0ad4f2be6c24974.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_9067bcfec8b6f08a,gt_00419bc476176825,PPARG,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,3838,3838,3838.0,0,3838,0,3838,3838,3561,1683,1683,1683,1068,1631,914,,3,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.parquet,intermediate/15b4/comparisons/cmp_9067bcfec8b6f08a.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_584606d70b84e3c1,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,1137,1137,1137,355,931,290,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.parquet,intermediate/15b4/comparisons/cmp_584606d70b84e3c1.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,True,True,True,False,True,False,True
cmp_358a19866909a106,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,928,928,928,416,715,341,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_358a19866909a106.parquet,intermediate/15b4/comparisons/cmp_358a19866909a106.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,True,True,True,False,True,False,True
cmp_13a764bb2f83bff9,gt_5d3db36ffbf5ebc1,SLC6A4,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2161,2161,2161.0,0,2161,0,2161,2161,1988,894,894,894,437,846,359,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.parquet,intermediate/15b4/comparisons/cmp_13a764bb2f83bff9.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,True,True,True,False,True,False,True
cmp_e815770eb9507aa4,gt_3bedb9eda24a2e46,SREBF1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,1024,1024,1024,264,928,230,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e815770eb9507aa4.parquet,intermediate/15b4/comparisons/cmp_e815770eb9507aa4.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,False,False,True,False,True,False,True
cmp_fad25f8377228cc8,gt_3bedb9eda24a2e46,SREBF1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,814,814,814,310,665,274,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_fad25f8377228cc8.parquet,intermediate/15b4/comparisons/cmp_fad25f8377228cc8.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,False,False,True,False,True,False,True
cmp_6bf7ad80dd2a95b6,gt_3bedb9eda24a2e46,SREBF1,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,1956,1956,1956.0,0,1956,0,1956,1956,1817,824,824,824,324,788,285,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_6bf7ad80dd2a95b6.parquet,intermediate/15b4/comparisons/cmp_6bf7ad80dd2a95b6.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,False,False,True,False,True,False,True
cmp_a0244726a24d8ab5,gt_86b456c209fcf4df,SREBF2,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),AFR,PRIMARY,False,True,0.01,5e-08,3,50,2904,2904,2904.0,0,2904,0,2904,2904,2708,1431,1431,1431,636,1288,533,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a0244726a24d8ab5.parquet,intermediate/15b4/comparisons/cmp_a0244726a24d8ab5.json,PROCESSED_NOW,419163.0,,419163.0,,6545.0,,6545.0,,True,True,True,False,False,True,False,True,False,True
cmp_3f9df0826c121ea6,gt_86b456c209fcf4df,SREBF2,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2904,2904,2904.0,0,2904,0,2904,2904,2708,1370,1370,1370,752,1127,638,,2,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_3f9df0826c121ea6.parquet,intermediate/15b4/comparisons/cmp_3f9df0826c121ea6.json,PROCESSED_NOW,419163.0,,419163.0,,8646.0,,8646.0,,True,True,True,False,False,True,False,True,False,True
cmp_1b48e21c3f7fa4df,gt_86b456c209fcf4df,SREBF2,Pan-UKB,Pan-UKB::continuous|21001|both_sexes||irnt,Body mass index (BMI),MID,PRIMARY,False,True,0.01,5e-08,3,50,2904,2904,2904.0,0,2904,0,2904,2904,2708,1254,1254,1254,761,1234,648,,2,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_1b48e21c3f7fa4df.parquet,intermediate/15b4/comparisons/cmp_1b48e21c3f7fa4df.json,PROCESSED_NOW,419163.0,,419163.0,,1572.0,,1572.0,,True,True,True,False,False,True,False,True,False,True
cmp_b6d6dee5331ecf08,gt_fa7c0f92ccea41a7,ALDH2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2104,2104,2104.0,0,2104,0,2104,2104,1947,799,799,799,368,726,304,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b6d6dee5331ecf08.parquet,intermediate/15b4/comparisons/cmp_b6d6dee5331ecf08.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_d99728b014a8c751,gt_fa7c0f92ccea41a7,ALDH2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2104,2104,2104.0,0,2104,0,2104,2104,1947,873,873,873,375,851,311,,5,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_d99728b014a8c751.parquet,intermediate/15b4/comparisons/cmp_d99728b014a8c751.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_5fd988295a9adf4c,gt_2f8ebd8b90936da0,APOL1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2520,2520,2520.0,0,2520,0,2520,2520,2373,1638,1638,1638,853,1452,773,,10,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_5fd988295a9adf4c.parquet,intermediate/15b4/comparisons/cmp_5fd988295a9adf4c.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_b5b4c386bad78c21,gt_2f8ebd8b90936da0,APOL1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2520,2520,2520.0,0,2520,0,2520,2520,2373,1497,1497,1497,895,1454,814,,10,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_b5b4c386bad78c21.parquet,intermediate/15b4/comparisons/cmp_b5b4c386bad78c21.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_8644f50a5deb565a,gt_37da45aa8547319c,AXL,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,1977,1977,1977.0,0,1977,0,1977,1977,1813,1205,1205,1205,745,1073,642,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_8644f50a5deb565a.parquet,intermediate/15b4/comparisons/cmp_8644f50a5deb565a.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,False,False,True,False,True,False,True
cmp_a8d8d1f235cb23f6,gt_37da45aa8547319c,AXL,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,1977,1977,1977.0,0,1977,0,1977,1977,1813,1043,1043,1043,756,1010,652,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_a8d8d1f235cb23f6.parquet,intermediate/15b4/comparisons/cmp_a8d8d1f235cb23f6.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True
cmp_92781d6e4a2bbf69,gt_815416408d11e054,GLP1R,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,3121,3121,3121.0,0,3121,0,3121,3121,2910,1474,1474,1474,899,1298,798,,16,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_92781d6e4a2bbf69.parquet,intermediate/15b4/comparisons/cmp_92781d6e4a2bbf69.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_e4f3e7a3ffef3dee,gt_815416408d11e054,GLP1R,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,3121,3121,3121.0,0,3121,0,3121,3121,2910,1357,1357,1345,928,1287,827,,16,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_e4f3e7a3ffef3dee.parquet,intermediate/15b4/comparisons/cmp_e4f3e7a3ffef3dee.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_ad635d062a0cb6f4,gt_72ede56b8ff4d0df,KCNJ1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2419,2419,2419.0,0,2419,0,2419,2419,2278,1412,1412,1412,861,1232,784,,72,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ad635d062a0cb6f4.parquet,intermediate/15b4/comparisons/cmp_ad635d062a0cb6f4.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_a496afa2fb1d58f1,gt_72ede56b8ff4d0df,KCNJ1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2419,2419,2419.0,0,2419,0,2419,2419,2278,1246,1246,1246,880,1204,803,,72,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_a496afa2fb1d58f1.parquet,intermediate/15b4/comparisons/cmp_a496afa2fb1d58f1.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_952f827b629defdc,gt_68fc6cde9a15be10,NFE2L2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,3610,3610,3610.0,0,3610,0,3610,3610,3319,1737,1737,1735,743,1430,638,,55,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_952f827b629defdc.parquet,intermediate/15b4/comparisons/cmp_952f827b629defdc.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_bf3da3d8b265cacf,gt_68fc6cde9a15be10,NFE2L2,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,3610,3610,3610.0,0,3610,0,3610,3610,3319,1497,1497,1495,765,1459,660,,55,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_bf3da3d8b265cacf.parquet,intermediate/15b4/comparisons/cmp_bf3da3d8b265cacf.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_ab310cba496101c9,gt_5e2273bff10e0a9d,NFKB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2980,2980,2980.0,0,2980,0,2980,2980,2777,1607,1607,1605,736,1373,652,,172,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_ab310cba496101c9.parquet,intermediate/15b4/comparisons/cmp_ab310cba496101c9.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,True,True,True,False,True,False,True
cmp_4a7143548dc144b2,gt_5e2273bff10e0a9d,NFKB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2980,2980,2980.0,0,2980,0,2980,2980,2777,1454,1454,1452,808,1387,715,,173,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_4a7143548dc144b2.parquet,intermediate/15b4/comparisons/cmp_4a7143548dc144b2.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_4815e2c237d6b2d2,gt_f8e7f75de5131a7d,NOX4,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,4984,4984,4984.0,0,4984,0,4984,4984,4638,2637,2637,2637,1372,2251,1216,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_4815e2c237d6b2d2.parquet,intermediate/15b4/comparisons/cmp_4815e2c237d6b2d2.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,False,False,True,False,True,False,True
cmp_7c7de8d81ea6d599,gt_f8e7f75de5131a7d,NOX4,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,4984,4984,4984.0,0,4984,0,4984,4984,4638,2278,2278,2278,1431,2175,1272,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_7c7de8d81ea6d599.parquet,intermediate/15b4/comparisons/cmp_7c7de8d81ea6d599.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True
cmp_b7d656406a597ffb,gt_a74f9281d228a219,TGFB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2217,2217,2217.0,0,2217,0,2217,2217,2020,1170,1170,1170,612,989,509,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_b7d656406a597ffb.parquet,intermediate/15b4/comparisons/cmp_b7d656406a597ffb.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,False,False,True,False,True,False,True
cmp_e01ad3a44536e51d,gt_a74f9281d228a219,TGFB1,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2217,2217,2217.0,0,2217,0,2217,2217,2020,1070,1070,1070,625,976,520,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_e01ad3a44536e51d.parquet,intermediate/15b4/comparisons/cmp_e01ad3a44536e51d.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True
cmp_85faf3a0b6ca771b,gt_9539f4bd41078be3,TNFSF13,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",CSA,PRIMARY,False,True,0.01,5e-08,3,50,2241,2241,2241.0,0,2241,0,2241,2241,2052,1153,1153,1152,709,980,596,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_85faf3a0b6ca771b.parquet,intermediate/15b4/comparisons/cmp_85faf3a0b6ca771b.json,PROCESSED_NOW,401867.0,,401867.0,,8432.0,,8432.0,,True,True,True,False,False,True,False,True,False,True
cmp_4758a5251b43a59e,gt_9539f4bd41078be3,TNFSF13,Pan-UKB,Pan-UKB::continuous|eGFR|both_sexes||irnt,"Estimated glomerular filtration rate, serum creatinine",MID,PRIMARY,False,True,0.01,5e-08,3,50,2241,2241,2241.0,0,2241,0,2241,2241,2052,1048,1048,1047,742,1010,626,,0,0,,,True,False,,,,,continuous,quant,,,,,True,continuous,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_4758a5251b43a59e.parquet,intermediate/15b4/comparisons/cmp_4758a5251b43a59e.json,PROCESSED_NOW,401867.0,,401867.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True
cmp_0b17ee7489ac54ca,gt_f8d54415d6cc1cc4,ABCC8,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,2741,2741,2741.0,0,2741,0,2741,2741,2573,1548,1548,1548,935,1333,839,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_0b17ee7489ac54ca.parquet,intermediate/15b4/comparisons/cmp_0b17ee7489ac54ca.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
cmp_223b568c06092c55,gt_f8d54415d6cc1cc4,ABCC8,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,2741,2741,2741.0,0,2741,0,2741,2741,2573,1438,1438,1438,945,1370,848,,55,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_223b568c06092c55.parquet,intermediate/15b4/comparisons/cmp_223b568c06092c55.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,True,True,True,False,True,False,True
cmp_37c0ac2fbeb228a3,gt_269d8238b469e256,CALCR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,3189,3189,3189.0,0,3189,0,3189,3189,2981,1670,1670,1670,945,1388,840,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_37c0ac2fbeb228a3.parquet,intermediate/15b4/comparisons/cmp_37c0ac2fbeb228a3.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,False,False,True,False,True,False,True
cmp_57c63ef2b5ef7070,gt_269d8238b469e256,CALCR,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),MID,PRIMARY,False,True,0.01,5e-08,3,50,3189,3189,3189.0,0,3189,0,3189,3189,2981,1505,1505,1505,997,1449,887,,0,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,False,fewer_than_3_qualified_EUR_GWS_variants,True,,False,intermediate/15b4/comparisons/cmp_57c63ef2b5ef7070.parquet,intermediate/15b4/comparisons/cmp_57c63ef2b5ef7070.json,PROCESSED_NOW,400825.0,,400825.0,,1502.0,,1502.0,,True,True,True,False,False,True,False,True,False,True
cmp_6a904cea8c198f4a,gt_8af78a546ba0cf73,DGAT1,Pan-UKB,Pan-UKB::biomarkers|30750|both_sexes||irnt,Glycated haemoglobin (HbA1c),CSA,PRIMARY,False,True,0.01,5e-08,3,50,1166,1166,1166.0,0,1166,0,1166,1166,1086,545,545,545,295,451,266,,90,0,,,True,False,,,,,biomarkers,quant,,,,,True,biomarkers,quant,,,,,True,True,,True,,False,intermediate/15b4/comparisons/cmp_6a904cea8c198f4a.parquet,intermediate/15b4/comparisons/cmp_6a904cea8c198f4a.json,PROCESSED_NOW,400825.0,,400825.0,,8329.0,,8329.0,,True,True,True,True,True,True,False,True,False,True
