comparison_uid,gene_trait_uid,gene,candidate_source,candidate_trait_key,candidate_trait_name,comparison_population,unit_analysis_role,mixed_pool,primary_approval_eligible,eur_extraction_key,comparison_extraction_key,eur_extraction_status,eur_extraction_parquet,comparison_extraction_status,comparison_extraction_parquet,both_extractions_available
cmp_001082a57e33a24f,gt_46d69d85fe63ef90,CHRM3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,True,False,gt_46d69d85fe63ef90,gt_46d69d85fe63ef90,EXTRACTED,intermediate/15b3/Pan-UKB/gt_46d69d85fe63ef90.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_46d69d85fe63ef90.parquet,True
cmp_0619cc6ab3b5a989,gt_b8100d18ea6533d9,CSF2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_b8100d18ea6533d9,gt_b8100d18ea6533d9,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,True
cmp_a69a116cb9515c7e,gt_b8100d18ea6533d9,CSF2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_b8100d18ea6533d9,gt_b8100d18ea6533d9,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,True
cmp_a4ae177165fa458d,gt_b8100d18ea6533d9,CSF2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_b8100d18ea6533d9,gt_b8100d18ea6533d9,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_b8100d18ea6533d9.parquet,True
cmp_e67ef941835ecc49,gt_627ba7f7d193b4f0,EPHX2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_627ba7f7d193b4f0,gt_627ba7f7d193b4f0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,True
cmp_300fe0b74a5e5886,gt_627ba7f7d193b4f0,EPHX2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_627ba7f7d193b4f0,gt_627ba7f7d193b4f0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,True
cmp_4d3509b2239b6265,gt_627ba7f7d193b4f0,EPHX2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_627ba7f7d193b4f0,gt_627ba7f7d193b4f0,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_627ba7f7d193b4f0.parquet,True
cmp_425b16daa69c253d,gt_1eeb6fa62227d107,FGFR3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_1eeb6fa62227d107,gt_1eeb6fa62227d107,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,True
cmp_cadce426e2b7e41b,gt_1eeb6fa62227d107,FGFR3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_1eeb6fa62227d107,gt_1eeb6fa62227d107,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,True
cmp_6660f87ecfc67493,gt_1eeb6fa62227d107,FGFR3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_1eeb6fa62227d107,gt_1eeb6fa62227d107,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_1eeb6fa62227d107.parquet,True
cmp_cff5a51d9d9900de,gt_7f8c25bf2fa7f05c,GATA3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_7f8c25bf2fa7f05c,gt_7f8c25bf2fa7f05c,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,True
cmp_067b760de01d7f38,gt_7f8c25bf2fa7f05c,GATA3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_7f8c25bf2fa7f05c,gt_7f8c25bf2fa7f05c,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,True
cmp_02dd9254a9b6e9ab,gt_7f8c25bf2fa7f05c,GATA3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_7f8c25bf2fa7f05c,gt_7f8c25bf2fa7f05c,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7f8c25bf2fa7f05c.parquet,True
cmp_f7b5b7395302c17e,gt_80ed0a36710016a5,HCRTR1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_80ed0a36710016a5,gt_80ed0a36710016a5,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,True
cmp_c2da49a51d882675,gt_80ed0a36710016a5,HCRTR1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_80ed0a36710016a5,gt_80ed0a36710016a5,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,True
cmp_d18073a1eb8151ee,gt_80ed0a36710016a5,HCRTR1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_80ed0a36710016a5,gt_80ed0a36710016a5,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_80ed0a36710016a5.parquet,True
cmp_13330754df9fa5f7,gt_7572aa2bb0914ab1,HRH4,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_7572aa2bb0914ab1,gt_7572aa2bb0914ab1,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,True
cmp_ac7c91f32cbdb7cd,gt_7572aa2bb0914ab1,HRH4,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_7572aa2bb0914ab1,gt_7572aa2bb0914ab1,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,True
cmp_087b0eafdfe68c20,gt_7572aa2bb0914ab1,HRH4,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_7572aa2bb0914ab1,gt_7572aa2bb0914ab1,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_7572aa2bb0914ab1.parquet,True
cmp_ec028698aeb90e9d,gt_3a823a51b7fd931e,IL13,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_3a823a51b7fd931e,gt_3a823a51b7fd931e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,True
cmp_bbfd1df7c82daa59,gt_3a823a51b7fd931e,IL13,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_3a823a51b7fd931e,gt_3a823a51b7fd931e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,True
cmp_73e5aab4619edd80,gt_3a823a51b7fd931e,IL13,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_3a823a51b7fd931e,gt_3a823a51b7fd931e,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_3a823a51b7fd931e.parquet,True
cmp_a28c624d3c59dc61,gt_84525d9b3679984a,IL17RB,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_84525d9b3679984a,gt_84525d9b3679984a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,True
cmp_5c32b0c65e86f603,gt_84525d9b3679984a,IL17RB,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_84525d9b3679984a,gt_84525d9b3679984a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,True
cmp_1887cf22dde0a1df,gt_84525d9b3679984a,IL17RB,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_84525d9b3679984a,gt_84525d9b3679984a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_84525d9b3679984a.parquet,True
cmp_922343856f4c9d8e,gt_07be8437e4fb75bf,IL1R1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_07be8437e4fb75bf,gt_07be8437e4fb75bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,True
cmp_0f62cc6a7c2edcc4,gt_07be8437e4fb75bf,IL1R1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_07be8437e4fb75bf,gt_07be8437e4fb75bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,True
cmp_31aa42c2f5c4dcb3,gt_07be8437e4fb75bf,IL1R1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_07be8437e4fb75bf,gt_07be8437e4fb75bf,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_07be8437e4fb75bf.parquet,True
cmp_da099bb3faa4d756,gt_c073758027a17aa2,IL1RL1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_c073758027a17aa2,gt_c073758027a17aa2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,True
cmp_f97b2c00161abfa4,gt_c073758027a17aa2,IL1RL1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_c073758027a17aa2,gt_c073758027a17aa2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,True
cmp_acb9e49bff81aba7,gt_c073758027a17aa2,IL1RL1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_c073758027a17aa2,gt_c073758027a17aa2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_c073758027a17aa2.parquet,True
cmp_19ebba0d130819ad,gt_0f3c648c57772115,IL3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_0f3c648c57772115,gt_0f3c648c57772115,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,True
cmp_be2532a3a1319712,gt_0f3c648c57772115,IL3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_0f3c648c57772115,gt_0f3c648c57772115,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,True
cmp_188e23743abf4404,gt_0f3c648c57772115,IL3,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_0f3c648c57772115,gt_0f3c648c57772115,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_0f3c648c57772115.parquet,True
cmp_243110a936e195dc,gt_18d41ae065e330d7,IL33,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_18d41ae065e330d7,gt_18d41ae065e330d7,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,True
cmp_b2302c72c314e35e,gt_18d41ae065e330d7,IL33,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_18d41ae065e330d7,gt_18d41ae065e330d7,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,True
cmp_7e793280b06a50d4,gt_18d41ae065e330d7,IL33,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_18d41ae065e330d7,gt_18d41ae065e330d7,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_18d41ae065e330d7.parquet,True
cmp_6e8eaa5bcba8f01f,gt_08e785ae6efb3f9a,IL4R,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,True,False,gt_08e785ae6efb3f9a,gt_08e785ae6efb3f9a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,True
cmp_cd746859d3f29a12,gt_08e785ae6efb3f9a,IL4R,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,True,False,gt_08e785ae6efb3f9a,gt_08e785ae6efb3f9a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,True
cmp_0a262ab0250b06a7,gt_08e785ae6efb3f9a,IL4R,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,True,False,gt_08e785ae6efb3f9a,gt_08e785ae6efb3f9a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_08e785ae6efb3f9a.parquet,True
cmp_8b497ea68f5db561,gt_02cc00fae6333219,IL5,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_02cc00fae6333219,gt_02cc00fae6333219,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,True
cmp_dd1b21bbc45eb2a0,gt_02cc00fae6333219,IL5,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_02cc00fae6333219,gt_02cc00fae6333219,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,True
cmp_7e307816e12f7868,gt_02cc00fae6333219,IL5,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_02cc00fae6333219,gt_02cc00fae6333219,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_02cc00fae6333219.parquet,True
cmp_2fa9bc3784a6aba4,gt_fc6dc0881ba598e4,IL6,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_fc6dc0881ba598e4,gt_fc6dc0881ba598e4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,True
cmp_50685ea08e3c4a7f,gt_fc6dc0881ba598e4,IL6,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_fc6dc0881ba598e4,gt_fc6dc0881ba598e4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,True
cmp_0c97a6b69a46b5a0,gt_fc6dc0881ba598e4,IL6,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_fc6dc0881ba598e4,gt_fc6dc0881ba598e4,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fc6dc0881ba598e4.parquet,True
cmp_531b60e1603b1cea,gt_58869ee37c53092a,ITGB7,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_58869ee37c53092a,gt_58869ee37c53092a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,True
cmp_db58ffbf80fabc8d,gt_58869ee37c53092a,ITGB7,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_58869ee37c53092a,gt_58869ee37c53092a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,True
cmp_2e7bc5fc5c721c2d,gt_58869ee37c53092a,ITGB7,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_58869ee37c53092a,gt_58869ee37c53092a,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_58869ee37c53092a.parquet,True
cmp_3b391f47afc6f174,gt_a92d4e31f988cf77,KIT,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_a92d4e31f988cf77,gt_a92d4e31f988cf77,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,True
cmp_d76d5d00dd99397d,gt_a92d4e31f988cf77,KIT,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_a92d4e31f988cf77,gt_a92d4e31f988cf77,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,True
cmp_e8b59fd83b71c206,gt_a92d4e31f988cf77,KIT,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_a92d4e31f988cf77,gt_a92d4e31f988cf77,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_a92d4e31f988cf77.parquet,True
cmp_978ee1932afcf88b,gt_70a0768822a3785b,MMP12,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_70a0768822a3785b,gt_70a0768822a3785b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,True
cmp_c03eee1356ff5583,gt_70a0768822a3785b,MMP12,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_70a0768822a3785b,gt_70a0768822a3785b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,True
cmp_f8bdd39b48b3c88b,gt_70a0768822a3785b,MMP12,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_70a0768822a3785b,gt_70a0768822a3785b,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_70a0768822a3785b.parquet,True
cmp_3e10b5105be2c6bc,gt_218837e157532d38,NFKB1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_218837e157532d38,gt_218837e157532d38,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,True
cmp_567773caf550ba97,gt_218837e157532d38,NFKB1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_218837e157532d38,gt_218837e157532d38,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,True
cmp_74cdd8c9a6aedbe3,gt_218837e157532d38,NFKB1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_218837e157532d38,gt_218837e157532d38,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_218837e157532d38.parquet,True
cmp_9cc7b1a672a14fb1,gt_8a08c40baf7205b2,NR3C1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_8a08c40baf7205b2,gt_8a08c40baf7205b2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,True
cmp_ff8541132090947c,gt_8a08c40baf7205b2,NR3C1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_8a08c40baf7205b2,gt_8a08c40baf7205b2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,True
cmp_a2860f90c6582987,gt_8a08c40baf7205b2,NR3C1,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_8a08c40baf7205b2,gt_8a08c40baf7205b2,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_8a08c40baf7205b2.parquet,True
cmp_98be20d76bcef9db,gt_fed4b73e6a6fedab,P2RY2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),AFR,SENSITIVITY,False,False,gt_fed4b73e6a6fedab,gt_fed4b73e6a6fedab,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,True
cmp_b392c804e512b196,gt_fed4b73e6a6fedab,P2RY2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),CSA,SENSITIVITY,False,False,gt_fed4b73e6a6fedab,gt_fed4b73e6a6fedab,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,True
cmp_ee24afaac1a570ea,gt_fed4b73e6a6fedab,P2RY2,Pan-UKB,Pan-UKB::continuous|3062|both_sexes||irnt,Forced vital capacity (FVC),MID,SENSITIVITY,False,False,gt_fed4b73e6a6fedab,gt_fed4b73e6a6fedab,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,EXTRACTED,intermediate/15b3/Pan-UKB/gt_fed4b73e6a6fedab.parquet,True
